Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Order Day of Week,Order to Ship Duration,Total Revenue,Average Profit per Unit,Profit Margin,Discounted Sales,High Value Customer,Category,Sub-Category,Product Name,printer_related,Customer Name,Segment,Country
US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,TEC-CO-10001449,5399.91,9,0.0,2591.9568,2016,10,4,1,4,48599.19,287.9952,0.48,5399.91,True,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,False,Daniel Raglin,Home Office,United States
US-2016-140158,2016-10-04,2016-10-08,Standard Class,DR-12940,OFF-ST-10000136,119.1,3,0.0,34.539,2016,10,4,1,4,357.29999999999995,11.513,0.29000000000000004,119.1,True,Office Supplies,Storage,Letter Size File,False,Daniel Raglin,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,OFF-PA-10000743,40.08,6,0.0,19.2384,2015,11,27,4,2,240.48,3.2064,0.48,40.08,True,Office Supplies,Paper,Xerox 1977,False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,OFF-PA-10001019,59.94,3,0.0,28.1718,2015,11,27,4,2,179.82,9.390600000000001,0.47000000000000003,59.94,True,Office Supplies,Paper,Xerox 1884,False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,TEC-AC-10003095,259.98,2,0.0,88.3932,2015,11,27,4,2,519.96,44.1966,0.33999999999999997,259.98,True,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,FUR-BO-10002916,170.98,1,0.0,32.4862,2015,11,27,4,2,170.98,32.4862,0.19,170.98,True,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,FUR-FU-10002506,38.97,3,0.0,4.6764,2015,11,27,4,2,116.91,1.5588,0.12000000000000001,38.97,True,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,OFF-PA-10003823,154.9,5,0.0,69.705,2015,11,27,4,2,774.5,13.940999999999999,0.44999999999999996,154.9,True,Office Supplies,Paper,Xerox 197,False,Matt Abelman,Home Office,United States
CA-2015-130974,2015-11-27,2015-11-29,Second Class,MA-17560,FUR-TA-10004619,446.068,4,0.3,0.0,2015,11,27,4,2,1784.272,0.0,0.0,312.2476,True,Furniture,Tables,Hon Non-Folding Utility Tables,False,Matt Abelman,Home Office,United States
CA-2017-133487,2017-05-06,2017-05-09,Second Class,TS-21655,OFF-AP-10001271,152.94,3,0.0,41.2938,2017,5,6,5,3,458.82,13.7646,0.26999999999999996,152.94,True,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,False,Trudy Schmidt,Consumer,United States
CA-2014-142951,2014-10-08,2014-10-08,Same Day,JG-15115,TEC-AC-10002331,23.472,3,0.2,4.9878,2014,10,8,2,0,70.416,1.6626,0.2125,18.777600000000003,True,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",False,Jack Garza,Consumer,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,OFF-PA-10003228,195.64,4,0.0,91.9508,2014,12,31,2,7,782.56,22.9877,0.47000000000000003,195.64,True,Office Supplies,Paper,Xerox 1917,False,Katherine Murray,Home Office,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,OFF-PA-10002586,14.94,3,0.0,7.0218,2014,12,31,2,7,44.82,2.3406,0.47000000000000003,14.94,True,Office Supplies,Paper,Xerox 1970,False,Katherine Murray,Home Office,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,TEC-AC-10002049,1687.8,4,0.0,742.632,2014,12,31,2,7,6751.2,185.658,0.44,1687.8,True,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,False,Katherine Murray,Home Office,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,TEC-AC-10002049,1687.8,4,0.0,742.632,2014,12,31,2,7,6751.2,185.658,0.44,1687.8,True,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,False,Katherine Murray,Home Office,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,FUR-BO-10000362,341.96,2,0.0,78.6508,2014,12,31,2,7,683.92,39.3254,0.23000000000000004,341.96,True,Furniture,Bookcases,Sauder Inglewood Library Bookcases,False,Katherine Murray,Home Office,United States
CA-2014-133592,2014-12-31,2015-01-07,Standard Class,KM-16375,FUR-CH-10004218,605.88,6,0.0,151.47,2014,12,31,2,7,3635.2799999999997,25.245,0.25,605.88,True,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",False,Katherine Murray,Home Office,United States
CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,OFF-AP-10003779,186.732,1,0.1,41.496,2015,4,28,1,3,186.732,41.496,0.22222222222222224,168.0588,True,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,False,Shirley Daniels,Home Office,United States
CA-2015-120782,2015-04-28,2015-05-01,First Class,SD-20485,OFF-BI-10003527,3812.97,3,0.0,1906.485,2015,4,28,1,3,11438.91,635.495,0.5,3812.97,True,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,False,Shirley Daniels,Home Office,United States
CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,OFF-BI-10002897,26.424,9,0.2,9.5787,2015,2,14,5,7,237.816,1.0643,0.3625,21.139200000000002,True,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",False,Ted Trevino,Consumer,United States
CA-2015-116876,2015-02-14,2015-02-21,Standard Class,TT-21070,TEC-PH-10002584,625.99,1,0.0,187.797,2015,2,14,5,7,625.99,187.797,0.3,625.99,True,Technology,Phones,Samsung Galaxy S4,False,Ted Trevino,Consumer,United States
CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,FUR-TA-10001095,1568.61,9,0.0,329.4081,2016,11,25,4,4,14117.49,36.600899999999996,0.21000000000000002,1568.61,True,Furniture,Tables,Chromcraft Round Conference Tables,False,Brenda Bowman,Corporate,United States
CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,OFF-BI-10004002,17.3,1,0.0,8.304,2016,11,25,4,4,17.3,8.304,0.48,17.3,True,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,False,Brenda Bowman,Corporate,United States
CA-2016-169838,2016-11-25,2016-11-29,Standard Class,BB-11545,TEC-AC-10004518,160.0,8,0.0,62.4,2016,11,25,4,4,1280.0,7.8,0.39,160.0,True,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,False,Brenda Bowman,Corporate,United States
US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,OFF-AP-10002191,179.94,3,0.0,50.3832,2017,7,15,5,2,539.8199999999999,16.7944,0.28,179.94,True,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,False,Ricardo Sperren,Corporate,United States
US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,FUR-TA-10004575,872.94,3,0.0,157.1292,2017,7,15,5,2,2618.82,52.3764,0.18,872.94,True,Furniture,Tables,Hon 5100 Series Wood Tables,False,Ricardo Sperren,Corporate,United States
US-2017-128951,2017-07-15,2017-07-17,First Class,RS-19420,OFF-PA-10003177,12.96,2,0.0,6.2208,2017,7,15,5,2,25.92,3.1104,0.4799999999999999,12.96,True,Office Supplies,Paper,Xerox 1999,False,Ricardo Sperren,Corporate,United States
CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,OFF-LA-10003923,88.8,6,0.0,44.4,2014,12,29,0,5,532.8,7.3999999999999995,0.5,88.8,True,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,False,Arianne Irving,Consumer,United States
CA-2014-102330,2014-12-29,2015-01-03,Standard Class,AI-10855,TEC-PH-10001051,319.968,4,0.2,35.9964,2014,12,29,0,5,1279.872,8.9991,0.1125,255.97440000000003,True,Technology,Phones,HTC One,False,Arianne Irving,Consumer,United States
CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,OFF-PA-10000357,163.96,5,0.2,59.4355,2017,7,2,6,3,819.8000000000001,11.8871,0.3625,131.168,True,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",False,Adrian Hane,Home Office,United States
CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,OFF-PA-10000357,163.96,5,0.2,59.4355,2017,7,2,6,3,819.8000000000001,11.8871,0.3625,131.168,True,Office Supplies,Paper,Xerox 1888,False,Adrian Hane,Home Office,United States
CA-2017-107958,2017-07-02,2017-07-05,First Class,AH-10120,OFF-BI-10001787,5.232,4,0.8,-8.1096,2017,7,2,6,3,20.928,-2.0274,-1.55,1.0463999999999998,True,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,False,Adrian Hane,Home Office,United States
CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,TEC-CO-10002313,1199.98,2,0.0,467.9922,2017,12,14,3,4,2399.96,233.9961,0.39,1199.98,True,Technology,Copiers,Canon PC1080F Personal Copier,False,Ben Ferrer,Home Office,United States
CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-ST-10002790,73.85,1,0.0,2.2155,2017,12,14,3,4,73.85,2.2155,0.030000000000000002,73.85,True,Office Supplies,Storage,Safco Industrial Shelving,False,Ben Ferrer,Home Office,United States
CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-SU-10001664,25.71,3,0.0,6.6846,2017,12,14,3,4,77.13,2.2281999999999997,0.25999999999999995,25.71,True,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,False,Ben Ferrer,Home Office,United States
CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,OFF-FA-10001332,17.28,6,0.0,8.1216,2017,12,14,3,4,103.68,1.3536000000000001,0.47000000000000003,17.28,True,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",False,Ben Ferrer,Home Office,United States
CA-2017-151799,2017-12-14,2017-12-18,Standard Class,BF-11170,FUR-TA-10003473,526.582,2,0.3,-52.6582,2017,12,14,3,4,1053.164,-26.3291,-0.1,368.6074,True,Furniture,Tables,Bretford Rectangular Conference Table Tops,False,Ben Ferrer,Home Office,United States
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,OFF-PA-10000605,11.56,2,0.0,5.6644,2016,8,26,4,7,23.12,2.8322,0.48999999999999994,11.56,True,Office Supplies,Paper,Xerox 1950,False,Andrew Allen,Consumer,United States
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,TEC-PH-10002170,209.97,3,0.0,58.7916,2016,8,26,4,7,629.91,19.5972,0.28,209.97,True,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,False,Andrew Allen,Consumer,United States
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,FUR-TA-10004147,447.84,4,0.0,98.5248,2016,8,26,4,7,1791.36,24.6312,0.22,447.84,True,Furniture,Tables,Hon 4060 Series Tables,False,Andrew Allen,Consumer,United States
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,TEC-AC-10003911,479.97,3,0.0,163.1898,2016,8,26,4,7,1439.91,54.3966,0.33999999999999997,479.97,True,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,False,Andrew Allen,Consumer,United States
CA-2016-114601,2016-08-26,2016-09-02,Standard Class,AA-10480,OFF-AR-10002578,8.64,3,0.0,2.5056,2016,8,26,4,7,25.92,0.8351999999999999,0.29,8.64,True,Office Supplies,Art,Newell 335,False,Andrew Allen,Consumer,United States
CA-2017-100237,2017-10-15,2017-10-19,Standard Class,SV-20815,OFF-AR-10001761,11.68,2,0.0,4.2048,2017,10,15,6,4,23.36,2.1024,0.36,11.68,True,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,False,Stuart Van,Corporate,United States
CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,TEC-AC-10001553,40.776,3,0.2,0.5097,2014,10,25,5,4,122.328,0.16990000000000002,0.0125,32.6208,False,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",False,Evan Henry,Consumer,United States
CA-2014-139542,2014-10-25,2014-10-29,Standard Class,EH-14185,OFF-BI-10000309,13.698,3,0.7,-9.5886,2014,10,25,5,4,41.094,-3.1961999999999997,-0.7,4.109400000000001,False,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",False,Evan Henry,Consumer,United States
US-2015-142811,2015-04-02,2015-04-07,Standard Class,JL-15850,TEC-PH-10003095,87.8,5,0.2,32.925,2015,4,2,3,5,439.0,6.584999999999999,0.375,70.24,True,Technology,Phones,Samsung HM1900 Bluetooth Headset,False,John Lucas,Consumer,United States
CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,FUR-FU-10001876,77.952,3,0.2,15.5904,2017,10,28,5,2,233.856,5.1968000000000005,0.2,62.3616,True,Furniture,Furnishings,"Computer Room Manger, 14""",False,Janet Martin,Consumer,United States
CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,OFF-ST-10001522,147.184,2,0.2,-29.4368,2017,10,28,5,2,294.368,-14.7184,-0.2,117.7472,True,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",False,Janet Martin,Consumer,United States
CA-2017-139353,2017-10-28,2017-10-30,Second Class,JM-15250,OFF-PA-10000300,47.952,3,0.2,16.1838,2017,10,28,5,2,143.856,5.3946000000000005,0.3375,38.3616,True,Office Supplies,Paper,Xerox 1936,False,Janet Martin,Consumer,United States
CA-2014-150203,2014-12-05,2014-12-07,First Class,JB-15925,OFF-AP-10001469,250.26,6,0.0,72.5754,2014,12,5,4,2,1501.56,12.0959,0.29000000000000004,250.26,False,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,False,Joni Blumstein,Consumer,United States
US-2017-101518,2017-11-03,2017-11-08,Standard Class,PB-19105,TEC-AC-10001553,40.776,3,0.2,0.5097,2017,11,3,4,5,122.328,0.16990000000000002,0.0125,32.6208,False,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",False,Peter Bühler,Consumer,United States
US-2017-146213,2017-09-09,2017-09-14,Standard Class,MC-17605,TEC-AC-10001114,159.96,4,0.0,51.1872,2017,9,9,5,5,639.84,12.7968,0.31999999999999995,159.96,True,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,False,Matt Connell,Corporate,United States
CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-AR-10001615,59.52,3,0.0,15.4752,2015,1,5,0,5,178.56,5.158399999999999,0.25999999999999995,59.52,True,Office Supplies,Art,Newell 34,False,Brooke Gillingham,Corporate,United States
CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-EN-10000461,17.48,2,0.0,8.2156,2015,1,5,0,5,34.96,4.1078,0.47000000000000003,17.48,True,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",False,Brooke Gillingham,Corporate,United States
CA-2015-108588,2015-01-05,2015-01-10,Standard Class,BG-11695,OFF-BI-10004506,13.168,2,0.2,4.6088,2015,1,5,0,5,26.336,2.3044,0.35,10.5344,True,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,False,Brooke Gillingham,Corporate,United States
US-2017-138086,2017-04-16,2017-04-20,Standard Class,JO-15550,OFF-AP-10000027,40.74,3,0.0,12.222,2017,4,16,6,4,122.22,4.074,0.3,40.74,True,Office Supplies,Appliances,Hoover Commercial SteamVac,False,Jesus Ocampo,Home Office,United States
CA-2015-139374,2015-09-10,2015-09-14,Standard Class,AR-10345,FUR-CH-10003981,179.886,1,0.3,-2.5698,2015,9,10,3,4,179.886,-2.5698,-0.014285714285714285,125.9202,True,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,False,Alex Russell,Corporate,United States
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-AP-10003849,286.256,1,0.2,17.891,2016,9,25,6,4,286.256,17.891,0.0625,229.0048,True,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,False,Tony Sayre,Consumer,United States
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10004963,24.224,2,0.2,-4.8448,2016,9,25,6,4,48.448,-2.4224,-0.2,19.3792,True,Office Supplies,Storage,Eldon Gobal File Keepers,False,Tony Sayre,Consumer,United States
CA-2016-113978,2016-09-25,2016-09-29,Standard Class,TS-21505,OFF-ST-10002574,331.536,3,0.2,-82.884,2016,9,25,6,4,994.608,-27.628,-0.25,265.22880000000004,True,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",False,Tony Sayre,Consumer,United States
US-2015-150231,2015-03-16,2015-03-20,Second Class,JK-15640,OFF-AR-10001761,17.52,3,0.0,6.3072,2015,3,16,0,4,52.56,2.1024,0.36,17.52,True,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,False,Jim Kriz,Home Office,United States
CA-2016-106915,2016-11-26,2016-12-02,Standard Class,GA-14515,OFF-AR-10000716,17.856,4,0.2,4.2408,2016,11,26,5,6,71.424,1.0602,0.2375,14.284800000000002,True,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,False,George Ashbrook,Consumer,United States
US-2016-109260,2016-09-26,2016-10-01,Standard Class,TN-21040,TEC-AC-10002637,431.976,3,0.2,-75.5958,2016,9,26,0,5,1295.9279999999999,-25.1986,-0.175,345.5808,True,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),False,Tanja Norvell,Home Office,United States
CA-2017-104850,2017-06-13,2017-06-19,Standard Class,TW-21025,FUR-CH-10003774,291.136,4,0.2,-25.4744,2017,6,13,1,6,1164.544,-6.3686,-0.0875,232.90880000000004,True,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",False,Tamara Willingham,Home Office,United States
CA-2017-140508,2017-09-18,2017-09-21,First Class,PA-19060,OFF-EN-10000927,114.848,4,0.2,35.89,2017,9,18,0,3,459.392,8.9725,0.3125,91.8784,False,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,False,Pete Armstrong,Home Office,United States
CA-2017-143294,2017-06-02,2017-06-08,Standard Class,JD-15790,OFF-PA-10000743,10.688,2,0.2,3.7408,2017,6,2,4,6,21.376,1.8704,0.35,8.550400000000002,True,Office Supplies,Paper,Xerox 1977,False,John Dryer,Consumer,United States
CA-2016-165673,2016-05-15,2016-05-19,Second Class,MN-17935,OFF-PA-10000697,15.232,4,0.2,5.5216,2016,5,15,6,4,60.928,1.3804,0.36250000000000004,12.1856,True,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",False,Michael Nguyen,Consumer,United States
CA-2017-134418,2017-09-15,2017-09-20,Standard Class,GM-14500,OFF-AR-10004441,12.42,3,0.0,5.2164,2017,9,15,4,5,37.26,1.7388000000000001,0.42000000000000004,12.42,True,Office Supplies,Art,BIC Brite Liner Highlighters,False,Gene McClure,Consumer,United States
US-2016-106313,2016-08-22,2016-08-26,Standard Class,DG-13300,OFF-PA-10001870,19.44,3,0.0,9.3312,2016,8,22,0,4,58.32000000000001,3.1104000000000003,0.48000000000000004,19.44,True,Office Supplies,Paper,Xerox 202,False,Deirdre Greer,Corporate,United States
CA-2014-105872,2014-05-30,2014-06-06,Standard Class,JG-15160,OFF-BI-10003684,70.368,4,0.2,26.388,2014,5,30,4,7,281.472,6.597,0.37500000000000006,56.294399999999996,True,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,False,James Galang,Consumer,United States
CA-2017-108287,2017-12-18,2017-12-20,First Class,AG-10330,OFF-AR-10001315,12.672,9,0.2,1.4256,2017,12,18,0,2,114.048,0.15839999999999999,0.11249999999999999,10.1376,False,Office Supplies,Art,Newell 310,False,Alex Grayson,Consumer,United States
CA-2017-141103,2017-07-30,2017-08-06,Standard Class,JF-15355,TEC-PH-10003589,89.95,5,0.0,43.176,2017,7,30,6,7,449.75,8.635200000000001,0.48,89.95,True,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,False,Jay Fein,Consumer,United States
CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,OFF-PA-10001609,6.58,2,0.0,3.0268,2014,11,21,4,5,13.16,1.5134,0.46,6.58,True,Office Supplies,Paper,Tops Wirebound Message Log Books,False,Steve Carroll,Home Office,United States
CA-2014-154781,2014-11-21,2014-11-26,Standard Class,SC-20680,TEC-AC-10000474,94.99,1,0.0,28.497,2014,11,21,4,5,94.99,28.497,0.3,94.99,True,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,False,Steve Carroll,Home Office,United States
CA-2015-147816,2015-09-24,2015-09-26,Second Class,CM-11935,TEC-PH-10003095,35.12,2,0.2,13.17,2015,9,24,3,2,70.24,6.585,0.375,28.096,False,Technology,Phones,Samsung HM1900 Bluetooth Headset,False,Carlos Meador,Consumer,United States
CA-2017-105326,2017-08-20,2017-08-27,Standard Class,KT-16480,OFF-PA-10001639,25.92,4,0.0,12.4416,2017,8,20,6,7,103.68,3.1104,0.4799999999999999,25.92,True,Office Supplies,Paper,Xerox 203,False,Kean Thornton,Consumer,United States
CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,OFF-BI-10002003,7.96,2,0.0,3.7412,2016,6,17,4,5,15.92,1.8706,0.47000000000000003,7.96,True,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,False,Christine Phan,Corporate,United States
CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,TEC-PH-10004539,566.97,3,0.0,153.0819,2016,6,17,4,5,1700.91,51.0273,0.26999999999999996,566.97,True,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,False,Christine Phan,Corporate,United States
CA-2016-133613,2016-06-17,2016-06-22,Standard Class,CP-12340,OFF-AR-10003829,9.84,3,0.0,2.8536,2016,6,17,4,5,29.52,0.9512,0.29000000000000004,9.84,True,Office Supplies,Art,Newell 35,False,Christine Phan,Corporate,United States
CA-2015-109113,2015-12-19,2015-12-23,Standard Class,EK-13795,TEC-AC-10004761,25.488,2,0.2,4.779,2015,12,19,5,4,50.976,2.3895,0.1875,20.3904,True,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,False,Eileen Kiefer,Home Office,United States
CA-2015-156153,2015-05-31,2015-06-02,Second Class,CW-11905,OFF-FA-10003472,7.56,6,0.0,0.3024,2015,5,31,6,2,45.36,0.0504,0.04,7.56,True,Office Supplies,Fasteners,Bagged Rubber Bands,False,Carl Weiss,Home Office,United States
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,FUR-FU-10003464,60.84,3,0.0,19.4688,2015,6,18,3,6,182.52,6.4896,0.32,60.84,True,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",False,Keith Herrera,Consumer,United States
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-ST-10003716,450.04,2,0.0,58.5052,2015,6,18,3,6,900.08,29.2526,0.13,450.04,True,Office Supplies,Storage,Tennsco Double-Tier Lockers,False,Keith Herrera,Consumer,United States
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-BI-10004002,34.6,2,0.0,16.608,2015,6,18,3,6,69.2,8.304,0.48,34.6,True,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,False,Keith Herrera,Consumer,United States
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,TEC-PH-10002496,467.97,3,0.0,140.391,2015,6,18,3,6,1403.91,46.797,0.3,467.97,True,Technology,Phones,Cisco SPA301,False,Keith Herrera,Consumer,United States
CA-2015-133242,2015-06-18,2015-06-24,Standard Class,KH-16510,OFF-BI-10004826,33.02,2,0.0,15.8496,2015,6,18,3,6,66.04,7.9248,0.48,33.02,True,Office Supplies,Binders,JM Magazine Binder,False,Keith Herrera,Consumer,United States
CA-2015-158323,2015-11-30,2015-12-03,First Class,AB-10600,FUR-FU-10001546,17.088,2,0.2,1.068,2015,11,30,0,3,34.176,0.534,0.0625,13.6704,True,Furniture,Furnishings,Dana Swing-Arm Lamps,False,Ann Blume,Corporate,United States
CA-2015-161795,2015-12-21,2015-12-23,Second Class,AH-10075,OFF-AR-10001919,3.008,2,0.2,0.3384,2015,12,21,0,2,6.016,0.1692,0.11249999999999999,2.4064,True,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",False,Adam Hart,Corporate,United States
CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,OFF-PA-10002558,268.24,7,0.2,93.884,2017,11,17,4,4,1877.68,13.412,0.35,214.592,True,Office Supplies,Paper,Xerox 1938,False,Clytie Kelty,Consumer,United States
CA-2017-100902,2017-11-17,2017-11-21,Standard Class,CK-12595,TEC-AC-10003174,431.16,5,0.2,107.79,2017,11,17,4,4,2155.8,21.558,0.25,344.92800000000005,True,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,False,Clytie Kelty,Consumer,United States
CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,TEC-PH-10003988,43.6,4,0.0,12.208,2017,11,13,0,3,174.4,3.052,0.27999999999999997,43.6,True,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",False,Stefania Perrino,Corporate,United States
CA-2017-112844,2017-11-13,2017-11-16,Second Class,SP-20620,FUR-FU-10004845,154.95,3,0.0,30.99,2017,11,13,0,3,464.84999999999997,10.33,0.2,154.95,True,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",False,Stefania Perrino,Corporate,United States
CA-2016-158925,2016-10-24,2016-10-28,Standard Class,JP-15460,OFF-PA-10003072,15.552,3,0.2,5.4432,2016,10,24,0,4,46.656,1.8144,0.35000000000000003,12.441600000000001,True,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",False,Jennifer Patt,Corporate,United States
CA-2014-155390,2014-12-06,2014-12-11,Standard Class,BG-11035,OFF-PA-10003641,42.208,2,0.2,13.7176,2014,12,6,5,5,84.416,6.8588,0.325,33.7664,True,Office Supplies,Paper,Xerox 1909,False,Barry Gonzalez,Consumer,United States
CA-2017-123071,2017-12-03,2017-12-06,First Class,CC-12550,OFF-PA-10003729,10.368,2,0.2,3.6288,2017,12,3,6,3,20.736,1.8144,0.35,8.294400000000001,False,Office Supplies,Paper,Xerox 1998,False,Clay Cheatham,Consumer,United States
CA-2015-103093,2015-02-03,2015-02-07,Standard Class,FO-14305,OFF-EN-10003286,74.52,9,0.0,35.0244,2015,2,3,1,4,670.68,3.8916,0.47000000000000003,74.52,True,Office Supplies,Envelopes,Staple envelope,False,Frank Olsen,Consumer,United States
